company,lens_id,pub_number,title,abstract,pub_type,status,assignee,jurisdiction,filing_date,filing_year,pub_date,pub_year,cpc_codes,tech_category,inventor_count,family_id,family_size,priority_date,grant_date,expiration_date,inventors,claims_count,cited_by_count
Maxar Technologies,14681043,US10133928,ADVANCED SEMI-AUTOMATED VECTOR EDITING IN TWO AND THREE DIMENSIONS,,grant,granted,"DigitalGlobe, Inc.",US,2015-04-07,2015,2018-11-20,2018,G06V20/13|G06V20/182,Computing / Software,2,,1,2015-04-07,2018-11-20,,Seth Malitz; Jacek Grodecki,0,0
Maxar Technologies,14680495,US10078645,CROWDSOURCED FEATURE IDENTIFICATION AND ORTHORECTIFICATION,,grant,granted,"DigitalGlobe, Inc.",US,2015-04-07,2015,2018-09-18,2018,G06F16/5866|G06F16/285|G06F16/9537|G06F16/248|G06F16/29|G06F3/0482|G06F3/04842|G06Q10/101,Computing / Software,3,,1,2015-04-07,2018-09-18,,Shay Har-Noy; Luke Barrington; Nathan Ricklin,0,0
Maxar Technologies,14680665,US10083186,SYSTEM AND METHOD FOR LARGE SCALE CROWDSOURCING OF MAP DATA CLEANUP AND CORRECTION,,grant,granted,"DigitalGlobe, Inc.",US,2015-04-07,2015,2018-09-25,2018,G06F16/29|G06F16/23|G06F16/587|G06F16/5866|G06Q10/101|G06Q30/0282|G06Q50/01,Computing / Software,3,,1,2015-04-07,2018-09-25,,Shay Har-Noy; Luke Barrington; Nathan Ricklin,0,0
Maxar Technologies,14499440,US9619711,MULTI-SPECTRAL IMAGE LABELING WITH RADIOMETRIC ATTRIBUTE VECTORS OF IMAGE SPACE REPRESENTATION COMPONENTS,,grant,granted,"DigitalGlobe, Inc.",US,2014-09-29,2014,2017-04-11,2017,G06T9/008|G06V20/194|G06V30/2504|G06V10/58|G06V20/188|G06V20/176|G06V20/182|G06V10/764,Computing / Software,1,,1,2014-09-29,2017-04-11,,Georgios Ouzounis,0,0
Maxar Technologies,14340389,US9336441,BATHYMETRIC TECHNIQUES USING SATELLITE IMAGERY,,grant,granted,"DigitalGlobe, Inc.",US,2014-07-24,2014,2016-05-10,2016,G01C13/008|G06T7/50|Y02A90/30|G01F23/80|G01F23/292|G01S11/12|G06T11/60|G06T2207/10028,Computing / Software,2,,1,2014-07-24,2016-05-10,,GRZEGORZ MIECZNIK; BRETT W. BADER,0,0
Maxar Technologies,14307307,US9396391,AUTOMATED GEOSPATIAL IMAGE MOSAIC GENERATION WITH MULTIPLE ZOOM LEVEL SUPPORT,,grant,granted,"DigitalGlobe, Inc.",US,2014-06-17,2014,2016-07-19,2016,G06T3/4038|G06V20/194|G06V30/422|G06V10/30|G06V20/13|G06T11/60|G09B29/102|G09B29/106,Computing / Software,1,,1,2014-06-17,2016-07-19,,Kumar Navulur,0,0
Maxar Technologies,14219884,US9367895,AUTOMATED SLIVER REMOVAL IN ORTHOMOSAIC GENERATION,,grant,granted,"DIGITALGLOBE, INC.",US,2014-03-19,2014,2016-06-14,2016,G06T3/4038|G06T2200/32|G06T2207/10032|G06T2207/30181,Computing / Software,1,,1,2014-03-19,2016-06-14,,NATHAN SWANSON,0,0
Maxar Technologies,14163008,US9639755,AUTOMATED COMPOUND STRUCTURE CHARACTERIZATION IN OVERHEAD IMAGERY,,grant,granted,"DigitalGlobe, Inc.",US,2014-01-24,2014,2017-05-02,2017,G06V20/13|G06V10/464,Computing / Software,1,,1,2014-01-24,2017-05-02,,Lionel Gueguen,0,0
Maxar Technologies,14095637,US9122930,AUTOMATED REMOTE CAR COUNTING,,grant,granted,"DigitalGlobe, Inc.",US,2013-12-03,2013,2015-09-01,2015,G06V20/176|G06T7/70|G06T2207/10032|G06T2207/30242,Computing / Software,1,,1,2013-12-03,2015-09-01,,Mark Tabb,0,0
Maxar Technologies,14095608,US9195876,OIL TANK FARM STORAGE MONITORING,,grant,granted,"DigitalGlobe, Inc.",US,2013-12-03,2013,2015-11-24,2015,G06T7/62|G06T2207/10032|G06T2207/30181,Computing / Software,1,,1,2013-12-03,2015-11-24,,Mark Tabb,0,0
Maxar Technologies,14091412,US9529824,SYSTEM AND METHOD FOR MULTI RESOLUTION AND MULTI TEMPORAL IMAGE SEARCH,,grant,granted,"DigitalGlobe, Inc.",US,2013-11-27,2013,2016-12-27,2016,G06F16/5854|G06T7/11|G06F16/5838|G06F16/583|G06F16/51|G06F16/5862|G06F16/9535|G06F16/56,Computing / Software,1,,1,2013-11-27,2016-12-27,,Carsten Tusk,0,0
Maxar Technologies,14089405,US8682079,AUTOMATIC EXTRACTION OF BUILT-UP FOOTPRINTS FROM HIGH RESOLUTION OVERHEAD IMAGERY THROUGH MANIPULATION OF ALPHA-TREE DATA STRUCTURES,,grant,granted,"DigitalGlobe, Inc.",US,2013-11-25,2013,2014-03-25,2014,G06V20/176|G06V10/454|G06V10/462|G06V10/82|G06V10/48|G06V10/7625|G06V10/267|G06F18/231,Computing / Software,1,,1,2013-11-25,2014-03-25,,Georgios Ouzounis,0,0
Maxar Technologies,14063309,US9230169,GENERATION OF HIGH RESOLUTION POPULATION DENSITY DATA SETS THROUGH EXPLOITATION OF HIGH RESOLUTION OVERHEAD IMAGERY DATA AND LOW RESOLUTION POPULATION DENSITY DATA SETS,,grant,granted,"DigitalGlobe, Inc.",US,2013-10-25,2013,2016-01-05,2016,G06V20/176,Computing / Software,1,,1,2013-10-25,2016-01-05,,Lionel Gueguen,0,0
Maxar Technologies,14053332,US9275297,TECHNIQUES FOR IDENTIFYING PARKING LOTS IN REMOTELY-SENSED IMAGES BY IDENTIFYING PARKING ROWS,,grant,granted,"DigitalGlobe, Inc.",US,2013-10-14,2013,2016-03-01,2016,G06V20/176|G06V10/48,Computing / Software,1,,1,2013-10-14,2016-03-01,,Mark Tabb,0,0
Maxar Technologies,14049199,US9128959,CROWDSOURCED SEARCH AND LOCATE PLATFORM,,grant,granted,"DigitalGlobe, Inc.",US,2013-10-08,2013,2015-09-08,2015,G06F16/5866|G06F16/583|G06F16/587|G06F16/29|G06F16/56|G06Q10/103,Computing / Software,3,,1,2013-10-08,2015-09-08,,Luke Barrington; Nathan Ricklin; Shay Har-Noy,0,0
Maxar Technologies,14049189,US9560092,CROWDSOURCED IMAGE ANALYSIS PLATFORM,,grant,granted,"DigitalGlobe, Inc.",US,2013-10-08,2013,2017-01-31,2017,H04L65/403|G06F16/5866|G06F16/50|G01C11/00|G06Q10/101|G06Q10/103|G09B29/007,Satellite / Wireless Comms,3,,1,2013-10-08,2017-01-31,,Luke Barrington; Nathan Ricklin; Shay Har-Noy,0,0
Maxar Technologies,14024399,US9141872,AUTOMATED AND SCALABLE OBJECT AND FEATURE EXTRACTION FROM IMAGERY,,grant,granted,"DigitalGlobe, Inc.",US,2013-09-11,2013,2015-09-22,2015,G06V20/13|G06T5/40|G06T2207/10016|G06T2207/10036|G06T2207/20182|G06T2207/30181|H04N1/4074,Computing / Software,5,,1,2013-09-11,2015-09-22,,Giovanni B. Marchisio; Mark D. Tabb; Carsten Tusk; Krzysztof Koperski; Jeffrey D. Shafer,0,0
Maxar Technologies,14024418,US9147132,CLASSIFICATION OF LAND BASED ON ANALYSIS OF REMOTELY-SENSED EARTH IMAGES,,grant,granted,"DigitalGlobe, Inc.",US,2013-09-11,2013,2015-09-29,2015,G06V20/13|G06F16/29|G06V20/194|G06F18/2411,Computing / Software,5,,1,2013-09-11,2015-09-29,,Giovanni B. Marchisio; Carsten Tusk; Krzysztof Koperski; Mark D. Tabb; Jeffrey D. Shafer,0,0
Maxar Technologies,14013904,US9031325,AUTOMATIC EXTRACTION OF BUILT-UP FOOTPRINTS FROM HIGH RESOLUTION OVERHEAD IMAGERY THROUGH MANIPULATION OF ALPHA-TREE DATA STRUCTURES,,grant,granted,"DigitalGlobe, Inc.",US,2013-08-29,2013,2015-05-12,2015,G06V20/176|G06V10/454|G06V10/462|G06V10/82|G06V10/48|G06V10/7625|G06V10/267|G06F18/231,Computing / Software,1,,1,2013-08-29,2015-05-12,,Georgios Ouzounis,0,0
Maxar Technologies,14010450,US9122708,CROWDSOURCED SEARCH AND LOCATE PLATFORM,,grant,granted,"DigitalGlobe, Inc.",US,2013-08-26,2013,2015-09-01,2015,G06F16/5866|G06F16/583|G06F16/587|G06F16/29|G06F16/56|G06Q10/103,Computing / Software,3,,1,2013-08-26,2015-09-01,,Luke Barrington; Nathan Ricklin; Shay Har-Noy,0,0
Maxar Technologies,13955429,US8913826,ADVANCED CLOUD COVER ASSESSMENT FOR PANCHROMATIC IMAGES,,grant,granted,"DigitalGlobe, Inc.",US,2013-07-31,2013,2014-12-16,2014,G06T7/001|G06V20/13,Computing / Software,1,,1,2013-07-31,2014-12-16,,Chris Padwick,0,0
Maxar Technologies,13955268,US9230168,AUTOMATIC GENERATION OF BUILT-UP LAYERS FROM HIGH RESOLUTION SATELLITE IMAGE DATA,,grant,granted,"DigitalGlobe, Inc.",US,2013-07-31,2013,2016-01-05,2016,G06V20/176|G06V10/7625|G06F18/231,Computing / Software,1,,1,2013-07-31,2016-01-05,,Lionel Gueguen,0,0
Maxar Technologies,13952442,US9202259,AUTOMATED GEOSPATIAL IMAGE MOSAIC GENERATION WITH AUTOMATIC SOURCE SELECTION,,grant,granted,"DigitalGlobe, Inc.",US,2013-07-26,2013,2015-12-01,2015,G06T3/4038|G06T7/30|G06V30/422|G06T11/00|G06T2200/32|G06T2207/10032|G06T2207/30181|G09G5/377,Computing / Software,3,,1,2013-07-26,2015-12-01,,Christopher G. Padwick; John W. Wallerius; James T. Smith II,0,0
Maxar Technologies,13952464,US9135505,AUTOMATED GEOSPATIAL IMAGE MOSAIC GENERATION WITH AUTOMATIC CUTLINE GENERATION,,grant,granted,"DigitalGlobe, Inc.",US,2013-07-26,2013,2015-09-15,2015,G06T3/4038|G06T7/30|G06V30/422|G06T11/00|G06T2200/32|G06T2207/10032|G06T2207/30181|G09G5/377,Computing / Software,3,,1,2013-07-26,2015-09-15,,Christopher G. Padwick; John W. Wallerius; James T. Smith II,0,0
Maxar Technologies,13835804,US9001311,USING PARALLAX IN REMOTE SENSING TO DETERMINE CLOUD FEATURE HEIGHT,,grant,granted,"DIGITALGLOBE, INC.",US,2013-03-15,2013,2015-04-07,2015,G01C3/085|G01W1/12,Other,2,,1,2013-03-15,2015-04-07,,Victor H. Leonard; Francis W. Gerlach,0,0
Maxar Technologies,13838475,US9042674,AUTOMATED GEOSPATIAL IMAGE MOSAIC GENERATION,,grant,granted,"DigitalGlobe, Inc.",US,2013-03-15,2013,2015-05-26,2015,G06T3/4038|G06T7/30|G06V30/422|G06T11/00|G06T2200/32|G06T2207/10032|G06T2207/30181|G09G5/377,Computing / Software,3,,1,2013-03-15,2015-05-26,,Christopher G. Padwick; John W. Wallerius; James T. Smith II,0,0
Maxar Technologies,13840173,US9032000,SYSTEM AND METHOD FOR GEOLOCATION OF SOCIAL MEDIA POSTS,,grant,granted,"DIGITALGLOBE, INC.",US,2013-03-15,2013,2015-05-12,2015,G06F16/909|G06F16/951|G06Q10/10|G06Q50/01,Computing / Software,3,,1,2013-03-15,2015-05-12,,Luke Barrington; Nathan Ricklin; Shay Har-Noy,0,0
Maxar Technologies,13840743,US9396528,ATMOSPHERIC COMPENSATION IN SATELLITE IMAGERY,,grant,granted,"DigitalGlobe, Inc.",US,2013-03-15,2013,2016-07-19,2016,G06T5/20|G06T7/514|G06T2207/10032|G06T2207/10036|G06T2207/10041|G06T2207/30181,Computing / Software,1,,1,2013-03-15,2016-07-19,,Fabio Pacifici,0,0
Maxar Technologies,13781195,US9321175,ROBOTIC MANIPULATOR ARTICULATION TECHNIQUES,,grant,granted,"MDA U.S. SYSTEMS, LLC",US,2013-02-28,2013,2016-04-26,2016,B25J9/1607|B25J9/1643|Y10S901/02,Other,1,,1,2013-02-28,2016-04-26,,Kenneth S. Smith,0,0
Maxar Technologies,13762355,US9251419,AUTOMATED METRIC INFORMATION NETWORK,,grant,granted,"DIGITALGLOBE, INC.",US,2013-02-07,2013,2016-02-02,2016,G06V20/13|G06V30/422|G01C11/06,Computing / Software,5,,1,2013-02-07,2016-02-02,,Carolyn P. Johnston; Ozy Sjahputera; Laurence C. Bleiler; Brett W. Bader; James Thomas Smith II,0,0
