company,lens_id,pub_number,title,abstract,pub_type,status,assignee,jurisdiction,filing_date,filing_year,pub_date,pub_year,cpc_codes,tech_category,inventor_count,family_id,family_size,priority_date,grant_date,expiration_date,inventors,claims_count,cited_by_count
Blue Origin,17466510,US12024318,HEAT FINS FOR HEAT DISSIPATION OF ROCKET COMPONENTS,,grant,granted,"Blue Origin, LLC",US,2021-09-03,2021,2024-07-02,2024,B64G1/58|B64G1/4021|F28F3/02,Spacecraft / Launch Systems,4,,1,2021-09-03,2024-07-02,,David Harper; Jeramy Kimball; Logan Sailer; Curtis Wen,0,0
Blue Origin,17401152,US11649074,SATELLITE DISPENSING SYSTEM,,grant,granted,"Blue Origin, LLC",US,2021-08-12,2021,2023-05-16,2023,B64G1/643|B64G1/641,Spacecraft / Launch Systems,1,,1,2021-08-12,2023-05-16,,Eric Eckstein,0,0
Blue Origin,17369896,US11884427,"STUD-PROPELLING MECHANISMS FOR SECURING A LAUNCH VEHICLE TO A LANDING PLATFORM, AND ASSOCIATED SYSTEMS AND METHODS",,grant,granted,"Blue Origin, LLC",US,2021-07-07,2021,2024-01-30,2024,B64G1/625|B63B25/28|B63B35/003|B63B35/53|B64G1/002|B64G5/00|B64G2005/005,Spacecraft / Launch Systems,4,,1,2021-07-07,2024-01-30,,Brian Riordan; Shane Draney; Rory Arp; Robert E. McMullen,0,0
Blue Origin,17344595,US11879575,ENHANCED GIMBAL JOINT FOR CONDUITS,,grant,granted,BLUE ORIGIN LLC,US,2021-06-10,2021,2024-01-23,2024,F16L27/04|F16J3/048,Mechanical Engineering,1,,1,2021-06-10,2024-01-23,,Brock Steffen,0,0
Blue Origin,17341256,US11987395,"THRUSTING RAILS FOR LAUNCH VEHICLES, AND ASSOCIATED SYSTEMS AND METHODS",,grant,granted,"Blue Origin, LLC",US,2021-06-07,2021,2024-05-21,2024,B64G1/6455|B64G1/002,Spacecraft / Launch Systems,4,,1,2021-06-07,2024-05-21,,Scott D. Patty; Park O. Cover JR.; Mathew John Theis; Robert E. McMullen,0,0
Blue Origin,17321058,US11753183,"HORIZONTAL INTEGRATION TOOLING FOR LAUNCH VEHICLES, AND ASSOCIATED SYSTEMS AND METHODS",,grant,granted,"Blue Origin, LLC",US,2021-05-14,2021,2023-09-12,2023,B64F5/10|B23P19/10|B23Q3/186|B64G1/002,Manufacturing,1,,1,2021-05-14,2023-09-12,,Derek Johnson,0,0
Blue Origin,17190341,US11873122,SYSTEMS AND METHODS FOR BONDING OBJECTS USING ENERGETIC WELDING,,grant,granted,"Blue Origin, LLC",US,2021-03-02,2021,2024-01-16,2024,B64G1/64|B64G1/625|B64G1/006|B23K20/08|B64G5/00,Spacecraft / Launch Systems,2,,1,2021-03-02,2024-01-16,,Robert E. McMullen; Ryan Webb,0,0
Blue Origin,17173138,US11936317,"LOW-VOLTAGE FAULT-TOLERANT ROTATING ELECTROMECHANICAL ACTUATORS, AND ASSOCIATED SYSTEMS AND METHODS",,grant,granted,"Blue Origin, LLC",US,2021-02-10,2021,2024-03-19,2024,H02P25/22|H02K1/278|H02P6/08,Power / Electrical Systems,3,,1,2021-02-10,2024-03-19,,Vladan Jevremovic; Adrian Alberto Galindo; Austin Gaspar,0,0
Blue Origin,17026876,US11460117,BALL VALVE WITH INTEGRAL SEAL RETRACTION,,grant,granted,BLUE ORIGIN LLC,US,2020-09-21,2020,2022-10-04,2022,F16K5/0689|Y10T137/0508|F16K5/0605|F16K5/0684|F16K5/204,Mechanical Engineering,3,,1,2020-09-21,2022-10-04,,Andrew T. OUELLET; Kevin A. WESTHOFF; Tyler J. BAKER,0,0
Blue Origin,17009531,US11905986,QUICK-ACCESS FASTENER ASSEMBLY FOR HIGH TEMPERATURE APPLICATIONS,,grant,granted,BLUE ORIGIN LLC,US,2020-09-01,2020,2024-02-20,2024,F16B35/04|B64G1/58|F16B5/01|F16B37/0807|F16B37/14,Mechanical Engineering,6,,1,2020-09-01,2024-02-20,,Stefano GULLI; Adam NORMAN; Chris HUPF; John BRENDEL; Sean LAY; Pierce LOUDERBACK,0,0
Blue Origin,16899458,US11467003,"VOLTAGE-CURRENT PHASE-BASED METHOD FOR LINEAR AND ROTARY TRANSFORMER SYSTEMS, AND ASSOCIATED SYSTEMS AND METHODS",,grant,granted,"Blue Origin, LLC",US,2020-06-11,2020,2022-10-11,2022,G01D5/2046|G01D5/2291|G01D3/028|H01F21/065|H01F27/28,Other,1,,1,2020-06-11,2022-10-11,,Carlos G. Parodi,0,0
Blue Origin,16898317,US11262014,QUICK DISCONNECT COUPLING SYSTEMS AND RELATED METHODS,,grant,granted,"Blue Origin, LLC",US,2020-06-10,2020,2022-03-01,2022,F16L37/34|B64G1/402|B67D7/36,Mechanical Engineering,2,,1,2020-06-10,2022-03-01,,Randall J. Strauss; William Goettler,0,0
Blue Origin,16830141,US11819943,"LASER MATERIAL FUSION UNDER VACUUM, AND ASSOCIATED SYSTEMS AND METHODS",,grant,granted,"Blue Origin, LLC",US,2020-03-25,2020,2023-11-21,2023,B23K26/24|B33Y10/00|B33Y30/00|B23K26/1224|B23K26/342|B23K26/032|B23K31/125,Manufacturing,4,,1,2020-03-25,2023-11-21,,Nicholas James Keleshian; Christina Michelle Valenzuela; Chad Michael Ellison; Christopher Ryan Long,0,0
Blue Origin,16813197,US11391243,"SEAL FOR GIMBALING AND/OR FIXED ROCKET ENGINE NOZZLES, AND ASSOCIATED SYSTEMS AND METHODS",,grant,granted,"Blue Origin, LLC",US,2020-03-09,2020,2022-07-19,2022,F02K1/805|F02K1/1207|F02K1/1223|F02K9/343|F02K9/97|F05D2240/128|F05D2250/31|F05D2250/324,Rocket Propulsion,4,,1,2020-03-09,2022-07-19,,Nathaniel Cantor; Colin Patterson; Adam Norman; Christopher P. Hupf,0,0
Blue Origin,16813388,US11174966,"FLUID DAMPED CHECK VALVE, AND ASSOCIATED SYSTEMS AND METHODS",,grant,granted,"Blue Origin, LLC",US,2020-03-09,2020,2021-11-16,2021,F16K15/063|F16K47/04|Y10T137/785|Y10T137/7852|F16K47/0111|F16K1/12|F16K15/025,Mechanical Engineering,2,,1,2020-03-09,2021-11-16,,Justin K. Bahrami; Kyle J. Meeuwsen,0,0
Blue Origin,16788260,US12330214,"PRINTED POROUS MEDIA, SUCH AS FOR USE IN AEROSPACE PARTS, AND ASSOCIATED SYSTEMS AND METHODS",,grant,granted,"Blue Origin Manufacturing, LLC",US,2020-02-11,2020,2025-06-17,2025,B22F10/20|B33Y10/00|B33Y80/00|B23K26/064|B22F10/10|B22F3/11|B22F2202/11|B23K26/34,Manufacturing,3,,1,2020-02-11,2025-06-17,,Matthew Perry; Lloyd J. Droppers; Wade Stahl,0,0
Blue Origin,16727548,US11649073,"CONTROL SURFACES FOR USE WITH HIGH SPEED VEHICLES, AND ASSOCIATED SYSTEMS AND METHODS",,grant,granted,"Blue Origin, LLC",US,2019-12-26,2019,2023-05-16,2023,B64G1/625|B64G1/623|B64G1/006|B64C9/00|B64G1/24|B64G1/40|B64G1/401|B64G1/60,Spacecraft / Launch Systems,4,,1,2019-12-26,2023-05-16,,Mark Featherstone; Frederick W. Boelitz; Roger E. Ramsey; David M. Biggs,0,0
Blue Origin,16437529,US11667408,"METAL ENCAPSULATED CERAMIC TILE THERMAL INSULATION, AND ASSOCIATED SYSTEMS AND METHODS",,grant,granted,"Blue Origin, LLC",US,2019-06-11,2019,2023-06-06,2023,B64G1/58|B64G1/623|B64G1/002|B64G1/62|F02K9/974|F16L59/029,Spacecraft / Launch Systems,3,,1,2019-06-11,2023-06-06,,John Paul Brendel; Christopher Patrick Hupf; Adam Keith Norman,0,0
Blue Origin,16409195,US11174818,"HIGH TEMPERATURE THERMAL PROTECTION SYSTEM FOR ROCKETS, AND ASSOCIATED METHODS",,grant,granted,"Blue Origin, LLC",US,2019-05-10,2019,2021-11-16,2021,F02K9/974|B32B7/09|B32B7/027|B32B5/024|B32B5/26|B32B7/12|B32B2262/103|B32B2262/105,Rocket Propulsion,4,,1,2019-05-10,2021-11-16,,Adam Keith Norman; John Paul Brendel; Christopher Patrick Hupf; Stefano Gulli,0,0
Blue Origin,16370660,US11565628,"SPACECRAFT WITH INCREASED CARGO CAPACITIES, AND ASSOCIATED SYSTEMS AND METHODS",,grant,granted,"Blue Origin, LLC",US,2019-03-29,2019,2023-01-31,2023,B60R5/041|B64G1/643|B64G1/002|B64G1/64|B64G1/641,Spacecraft / Launch Systems,1,,1,2019-03-29,2023-01-31,,Michael David Johnson,0,0
Blue Origin,16351405,US12313025,"ROCKET TANK LIQUID LEVEL DETERMINATION, AND ASSOCIATED SYSTEMS AND METHODS",,grant,granted,"Blue Origin Manufacturing, LLC",US,2019-03-12,2019,2025-05-27,2025,F02K9/605|F02K9/96|G01F23/802|B64G1/006|B64G1/4021|B64G1/002|F02K9/60|F05D2270/8041,Rocket Propulsion,2,,1,2019-03-12,2025-05-27,,Frederick W. Boelitz; Richard Jones,0,0
Blue Origin,16283397,US11560243,"SPACECRAFT MULTIFUNCTION CONNECTING MECHANISMS INCLUDING INTERCHANGEABLE PORT OPENING DOCKING MECHANISMS, AND ASSOCIATED SYSTEMS AND METHODS",,grant,granted,"Blue Origin, LLC",US,2019-02-22,2019,2023-01-24,2023,B64G1/6462|B64G1/60,Spacecraft / Launch Systems,1,,1,2019-02-22,2023-01-24,,Michael D. Johnson,0,0
Blue Origin,16120050,US11890807,SYSTEMS AND METHODS FOR CONTROLLING ADDITIVE MANUFACTURING PROCESSES,,grant,granted,"Blue Origin, LLC",US,2018-08-31,2018,2024-02-06,2024,B29C64/153|B29C64/135|B33Y10/00|B33Y30/00|B33Y40/00|B33Y50/02|Y02P10/25|B29C64/214,Manufacturing,2,,1,2018-08-31,2024-02-06,,Landon Luick; Steven James Craigen,0,0
Blue Origin,15855968,US10822122,VERTICAL LANDING SYSTEMS FOR SPACE VEHICLES AND ASSOCIATED METHODS,,grant,granted,"Blue Origin, LLC",US,2017-12-27,2017,2020-11-03,2020,B64G1/623|B64G1/62,Spacecraft / Launch Systems,3,,1,2017-12-27,2020-11-03,,Douglas Lewis Grose; Sean Robert Findlay; John Michael Sanders,0,0
Blue Origin,15391782,US10518911,"CONTROL SURFACES FOR USE WITH HIGH SPEED VEHICLES, AND ASSOCIATED SYSTEMS AND METHODS",,grant,granted,"Blue Origin, LLC",US,2016-12-27,2016,2019-12-31,2019,B64G1/625|B64G1/623|B64G1/006|B64C9/00|B64G1/24|B64G1/40|B64G1/401|B64G1/60,Spacecraft / Launch Systems,4,,1,2016-12-27,2019-12-31,,Mark Featherstone; Frederick W. Boelitz; Roger E. Ramsey; David M. Biggs,0,0
Blue Origin,15342501,US10266282,"LAUNCH VEHICLES WITH RING-SHAPED EXTERNAL ELEMENTS, AND ASSOCIATED SYSTEMS AND METHODS",,grant,granted,"Blue Origin, LLC",US,2016-11-03,2016,2019-04-23,2019,B64G1/2229|B64G1/623|B64G1/4021|B64G1/002|B64G1/12|B64G1/14|B64G1/40|B64G1/645,Spacecraft / Launch Systems,4,,1,2016-11-03,2019-04-23,,Mark Featherstone; John Michael Sanders; Roger E. Ramsey; Eric David Wetzel,0,0
Blue Origin,14733824,US9469418,"COMPOSITE STRUCTURES FOR AEROSPACE VEHICLES, AND ASSOCIATED SYSTEMS AND METHODS",,grant,granted,"Blue Origin, LLC",US,2015-06-08,2015,2016-10-18,2016,B64G1/22|B64G1/62|B32B3/12|B32B2605/18|B64G1/10|B64G1/12|B64G1/56|B64G1/58,Spacecraft / Launch Systems,3,,1,2015-06-08,2016-10-18,,Emmanuel Grillos; Dennis Arthur Trimble; Douglas Lewis Grose,0,0
Blue Origin,14550782,US9580191,"CONTROL SURFACES FOR USE WITH HIGH SPEED VEHICLES, AND ASSOCIATED SYSTEMS AND METHODS",,grant,granted,"Blue Origin, LLC",US,2014-11-21,2014,2017-02-28,2017,B64G1/625|B64G1/623|B64G1/006|B64C9/00|B64G1/24|B64G1/40|B64G1/401|B64G1/60,Spacecraft / Launch Systems,4,,1,2014-11-21,2017-02-28,,Mark Featherstone; Frederick W. Boelitz; Roger E. Ramsey; David M. Biggs,0,0
Blue Origin,14508595,US8991767,"CONTROL SURFACES FOR USE WITH HIGH SPEED VEHICLES, AND ASSOCIATED SYSTEMS AND METHODS",,grant,granted,"Blue Origin, LLC",US,2014-10-07,2014,2015-03-31,2015,B64G1/623|B64G1/625|B64G1/006|B64C9/00|B64G1/24|B64G1/40|B64G1/401|B64G1/60,Spacecraft / Launch Systems,1,,1,2014-10-07,2015-03-31,,Mark Featherstone,0,0
Blue Origin,14103742,US8894016,"BIDIRECTIONAL CONTROL SURFACES FOR USE WITH HIGH SPEED VEHICLES, AND ASSOCIATED SYSTEMS AND METHODS",,grant,granted,Blue Origin LLC,US,2013-12-11,2013,2014-11-25,2014,B64G1/623|B64G1/625|B64G1/006|B64C9/00|B64G1/24|B64G1/40|B64G1/401|B64G1/60,Spacecraft / Launch Systems,1,,1,2013-12-11,2014-11-25,,Mark Featherstone,0,0
Blue Origin,13968326,US8876059,"BIDIRECTIONAL CONTROL SURFACES FOR USE WITH HIGH SPEED VEHICLES, AND ASSOCIATED SYSTEMS AND METHODS",,grant,granted,"Blue Origin, LLC",US,2013-08-15,2013,2014-11-04,2014,B64G1/625|B64G1/623|B64G1/006|B64C9/00|B64G1/24|B64G1/40|B64G1/401|B64G1/60,Spacecraft / Launch Systems,1,,1,2013-08-15,2014-11-04,,Mark Featherstone,0,0
